content,score,sentiment_polarity,sentiment_subjective,sentiment_rating,tweet_without_stopwords
pengen banget deh rekomendasi yesdok ini ke semua orang yang aku kenal,5,0.0,0.0,Positive,pengen banget deh rekomendasi yesdok ini ke semua orang yang aku kenal
mau beli obat skrng jadi cepet bgt,5,0.0,0.0,Positive,mau beli obat skrng jadi cepet bgt
online semua nih pelayananya mantep,5,0.0,0.0,Positive,online semua nih pelayananya mantep
yesdok emang juaranya kalo buat konsul,5,0.0,0.0,Positive,yesdok emang juaranya kalo buat konsul
makasih bgt ya yesdok,5,0.0,0.0,Positive,makasih bgt ya yesdok
"bagus banget, memudahkan kita karna bisa langsung konsultasi lewat online, ga perlu langsung ke rumah sakit lagi keren lah pokoknya",5,0.0,0.0,Positive,"bagus banget, memudahkan kita karna bisa langsung konsultasi lewat online, ga perlu langsung ke rumah sakit lagi keren lah pokoknya"
yesdok emang mantep banget nih,5,0.0,0.0,Positive,yesdok emang mantep banget nih
keren aplikasi nya,5,0.0,0.0,Positive,keren aplikasi nya
semoga terus maju ya untuk yesdok,5,0.0,0.0,Positive,semoga terus maju ya untuk yesdok
hasil konsultasi gampang bgt didapetinnya disini,5,0.0,0.0,Positive,hasil konsultasi gampang bgt didapetinnya disini
keren banget bisa konsultasi sama dokter dengan mudah,5,0.0,0.0,Positive,keren banget bisa konsultasi sama dokter dengan mudah
mau pesen obat juga cepet banget loh inii,5,0.0,0.0,Positive,mau pesen obat juga cepet banget loh inii
udah bantu aku banget untuk konsultasi kesehatan,5,0.0,0.0,Positive,udah bantu aku banget untuk konsultasi kesehatan
pelayanan nya juara banget,5,0.0,0.0,Positive,pelayanan nya juara banget
sangat memuaskan memakai aplikasi ini,5,0.0,0.0,Positive,sangat memuaskan memakai aplikasi ini
cobain nih pake aplikasi yesdok,5,0.0,0.0,Positive,cobain nih pake aplikasi yesdok
super makasih bgt ya buat yesdok,5,0.3333333333333333,0.6666666666666666,Positive,super makasih bgt ya buat yesdok
nganter obatnya cepet banget,5,0.0,0.0,Positive,nganter obatnya cepet banget
sekarang jamannya konsultasi online,5,0.0,0.0,Positive,sekarang jamannya konsultasi online
mantep banget emang pelayanan yesdok,5,0.0,0.0,Positive,mantep banget emang pelayanan yesdok
mau anter obat juga cepat banget lo ini,5,0.0,0.0,Positive,mau anter obat juga cepat banget lo ini
pelayanan di yesdok ini selalu memuaskan,5,0.0,0.0,Positive,pelayanan di yesdok ini selalu memuaskan
"sangat recomended, dokternya sangat jelas memberikan arahan untuk pengobatan",5,0.0,0.0,Positive,"sangat recomended, dokternya sangat jelas memberikan arahan untuk pengobatan"
juara bgt layanan konsultasi sama dokternya,5,0.0,0.0,Positive,juara bgt layanan konsultasi sama dokternya
dokternya baik baik banget loh disini,5,0.0,0.0,Positive,dokternya baik baik banget loh disini
bermanfaat,5,0.0,0.0,Positive,bermanfaat
akses kesehatan jadi lebih mudah sejak pake yesdok,5,0.0,0.0,Positive,akses kesehatan jadi lebih mudah sejak pake yesdok
mantao sekaliiii😍,5,0.0,0.0,Positive,mantao sekaliiii😍
dokternya baik banget ya..,5,0.0,0.0,Positive,dokternya baik banget ya..
wajib banget menggunakan aplikasi ini sangat membantu,5,0.0,0.0,Positive,wajib banget menggunakan aplikasi ini sangat membantu
solusi buat kita yang mau konsultasi sama dokter langsung,5,0.0,0.0,Positive,solusi buat kita yang mau konsultasi sama dokter langsung
kacau! keren sekeren kerennya,5,0.0,0.0,Positive,kacau! keren sekeren kerennya
mau pesen obat juga cepet banget loh ini mantul yesdok.,5,0.0,0.0,Positive,mau pesen obat juga cepet banget loh ini mantul yesdok.
semoga maju terus ya yesdok,5,0.0,0.0,Positive,semoga maju terus ya yesdok
aplikasinya ini juara banget deh pokoknya mantul banget,5,0.0,0.0,Positive,aplikasinya ini juara banget deh pokoknya mantul banget
aplikasi ini bener bener juara banget,5,0.0,0.0,Positive,aplikasi ini bener bener juara banget
ketemu dokter ga perlu ketemu langsung,5,0.0,0.0,Positive,ketemu dokter ga perlu ketemu langsung
terpercaya abis nih dokter dokter disini,5,0.0,0.0,Positive,terpercaya abis nih dokter dokter disini
saya senang banget karna apk ini sangat berguna dan bermanfaat bafi saya terimakasih,5,0.0,0.0,Positive,saya senang banget karna apk ini sangat berguna dan bermanfaat bafi saya terimakasih
aplikasi kesehatan terbaik menurut saya,5,0.0,0.0,Positive,aplikasi kesehatan terbaik menurut saya
aplikasi kesehatan terkeren sepanjang masa,5,0.0,0.0,Positive,aplikasi kesehatan terkeren sepanjang masa
keren sih astaga yesdok ini. selalu juara ya,5,0.0,0.0,Positive,keren sih astaga yesdok ini. selalu juara ya
recommended banget buat semua yang mau konsultasi 😊,5,0.0,0.0,Positive,recommended banget buat semua yang mau konsultasi 😊
wah mantep nih aplikasi yesdok,5,0.0,0.0,Positive,wah mantep nih aplikasi yesdok
sekarang mau konsultasi dokter jadi cepet,5,0.0,0.0,Positive,sekarang mau konsultasi dokter jadi cepet
semoga sukses terus ya yesdok,5,0.0,0.0,Positive,semoga sukses terus ya yesdok
aplikasi yang sangat memuaskan pemakai nya karena kita tidak perlu ke rs lagi untuk konsultasi tidak perlu membayar juga alias gratis.,5,0.0,0.0,Positive,aplikasi yang sangat memuaskan pemakai nya karena kita tidak perlu ke rs lagi untuk konsultasi tidak perlu membayar juga alias gratis.
mantap! bisa video call sama dokternya,5,0.0,0.0,Positive,mantap! bisa video call sama dokternya
tidak perlu jauh-jauh ke rs,5,0.0,0.0,Positive,tidak perlu jauh-jauh ke rs
solusi kalau sakit tengah malam. bisa konsultasi video 24 jam,5,0.0,0.0,Positive,solusi kalau sakit tengah malam. bisa konsultasi video 24 jam
konsultasi video dengan harga terjangkau,5,0.0,0.0,Positive,konsultasi video dengan harga terjangkau
aplikasinya memuaskan dan dokternya menjawabnya cepat dan standby 24 jam,5,0.0,0.0,Positive,aplikasinya memuaskan dan dokternya menjawabnya cepat dan standby 24 jam
layanan kesehatan lengkap,5,0.0,0.0,Positive,layanan kesehatan lengkap
gampang sekali untuk digunakan,5,0.0,0.0,Positive,gampang sekali untuk digunakan
solusi dikala pandemi,5,0.0,0.0,Positive,solusi dikala pandemi
super makasih bgt ya buat yesdok udah bantu aku,5,0.3333333333333333,0.6666666666666666,Positive,super makasih bgt ya buat yesdok udah bantu aku
dokternya profesional,5,0.0,0.0,Positive,dokternya profesional
baca artikel bisa dapat konsultasi gratis,5,0.0,0.0,Positive,baca artikel bisa dapat konsultasi gratis
dokter spesialisnya lengkap,5,0.0,0.0,Positive,dokter spesialisnya lengkap
aplikasinya keren,5,0.0,0.0,Positive,aplikasinya keren
layanan konsultasinya canggih,5,0.0,0.0,Positive,layanan konsultasinya canggih
sangat membantu di kala pandemi,5,0.0,0.0,Positive,sangat membantu di kala pandemi
konsultasi videonya sangat lancar,5,0.0,0.0,Positive,konsultasi videonya sangat lancar
yes dok . aplikasi nya cepat dan membantu.apalagi dokternya ramah ramah .kapan pun di butuhkan yesdok cepat dalam 24jam live terimakasih yesdok .... 😍😍😍😍😍,5,0.13636363636363635,0.5,Positive,yes dok . aplikasi nya cepat dan membantu.apalagi dokternya ramah ramah .kapan pun di butuhkan yesdok cepat dalam 24jam live terimakasih yesdok .... 😍😍😍😍😍
friendly to use,5,0.375,0.5,Positive,friendly to use
lengkap sudah ada dokter spesialis,5,0.0,0.0,Positive,lengkap sudah ada dokter spesialis
udah banyak temen aku yang pake yesdok ini. selalu bagus hasilnya,5,0.0,0.0,Positive,udah banyak temen aku yang pake yesdok ini. selalu bagus hasilnya
pandemi ini ternyata bisa juga loh konsul sama dokter,5,0.0,0.0,Positive,pandemi ini ternyata bisa juga loh konsul sama dokter
"aplikasi yang sangat membantu dalam konsultasi dari rumah, pelayanan cepat, tenaga kesehatan juga berkualitas",5,0.0,0.0,Positive,"aplikasi yang sangat membantu dalam konsultasi dari rumah, pelayanan cepat, tenaga kesehatan juga berkualitas"
aplikasi recomended👍,5,0.0,0.0,Positive,aplikasi recomended👍
hanya dengan membaca artikel bisa dapatkan konsultasi gratis,5,0.0,0.0,Positive,hanya dengan membaca artikel bisa dapatkan konsultasi gratis
layanan kesehatan yang menyeluruh (informasi kesehatan. konsultasi hingga pembelian obat),5,0.0,0.0,Positive,layanan kesehatan yang menyeluruh (informasi kesehatan. konsultasi hingga pembelian obat)
apps nya juara banget deh makasih ya yesdok,5,0.0,0.0,Positive,apps nya juara banget deh makasih ya yesdok
selain konsultasi. bisa dapat info artikel menarik juga,5,0.0,0.0,Positive,selain konsultasi. bisa dapat info artikel menarik juga
konsultasi ke dokter tanpa perlu antri,5,0.0,0.0,Positive,konsultasi ke dokter tanpa perlu antri
mantep bgt nih apps kesehatannya. keren yesdok!,5,0.0,0.0,Positive,mantep bgt nih apps kesehatannya. keren yesdok!
seperti punya dokter pribadi 24 jam,5,0.0,0.0,Positive,seperti punya dokter pribadi 24 jam
ketemu dokter tanpa ke rs,5,0.0,0.0,Positive,ketemu dokter tanpa ke rs
sangat bagus,5,0.0,0.0,Positive,sangat bagus
pelayanan di yesdok ini selalu memuaskan,5,0.0,0.0,Positive,pelayanan di yesdok ini selalu memuaskan
rangkuman konsultasi super lengkap,5,0.3333333333333333,0.6666666666666666,Positive,rangkuman konsultasi super lengkap
ngobrol langsung dengan dokter,5,0.0,0.0,Positive,ngobrol langsung dengan dokter
"bagus dan sangat membantu, serta saya juga ngerasa aman bnget jadi sewaktu-waktu kalau butuh konsultasi dan ada yg butuh bantuan saya bisa menggunakan yesdok dengan mudah, semoga makin sukses yesdok",5,0.0,0.0,Positive,"bagus dan sangat membantu, serta saya juga ngerasa aman bnget jadi sewaktu-waktu kalau butuh konsultasi dan ada yg butuh bantuan saya bisa menggunakan yesdok dengan mudah, semoga makin sukses yesdok"
menjawab semua keluhan,5,0.0,0.0,Positive,menjawab semua keluhan
dokter ramah,5,0.0,0.0,Positive,dokter ramah
sangat membantu,5,0.0,0.0,Positive,sangat membantu
"terima kasih, aplikasinya sangat membantu sekali dalam mengatasi masalah kesehatan, bisa konsultasi dengan dokter secara gampang dijaman seperti ini",5,0.0,0.0,Positive,"terima kasih, aplikasinya sangat membantu sekali dalam mengatasi masalah kesehatan, bisa konsultasi dengan dokter secara gampang dijaman seperti ini"
yesdok mantap abis dan juara banget pelayanannya,5,0.0,0.0,Positive,yesdok mantap abis dan juara banget pelayanannya
sekarang jamannya konsultasi online. social distancinggg,5,0.03333333333333333,0.06666666666666667,Positive,sekarang jamannya konsultasi online. social distancinggg
aplikasi yang super recommended banget deh buat semuanya,5,0.3333333333333333,0.6666666666666666,Positive,aplikasi yang super recommended banget deh buat semuanya
kalau mau rekomendasi dokter. pake aplikasi ini aja jgn yang lain ya,5,0.0,0.0,Positive,kalau mau rekomendasi dokter. pake aplikasi ini aja jgn yang lain ya
dari rumah aja bisa nih konsultasi langsung sama dokter terpercaya,5,0.0,0.0,Positive,dari rumah aja bisa nih konsultasi langsung sama dokter terpercaya
terpercaya abis nih dokter dokter disini terjamin banget,5,0.0,0.0,Positive,terpercaya abis nih dokter dokter disini terjamin banget
mantap aplikasinya sangat membantu sekali saya jadi tidak perlu repot-repot kerumah sakit. nya cepat dan stay 24 jam pula rekomendasi dah...,5,0.0,0.0,Positive,mantap aplikasinya sangat membantu sekali saya jadi tidak perlu repot-repot kerumah sakit. nya cepat dan stay 24 jam pula rekomendasi dah...
pas beli obat disini kirain lama ternyata cepet bgt loh keren banget ya bisa gitu,5,0.0,0.0,Positive,pas beli obat disini kirain lama ternyata cepet bgt loh keren banget ya bisa gitu
astaga cepet bgt obatnya sampe di rumah aku,5,0.0,0.0,Positive,astaga cepet bgt obatnya sampe di rumah aku
mau book dokter juga cepet bgt loh beli obat juga👍,5,0.0,0.0,Positive,mau book dokter juga cepet bgt loh beli obat juga👍
wah ini baru aplikasi kesehatan yang mantap dan bagus banget,5,0.0,0.0,Positive,wah ini baru aplikasi kesehatan yang mantap dan bagus banget
ga percaya awalnya tp ternyata emang bagus banget beneran. ga nyesel sama sekali,5,0.0,0.0,Positive,ga percaya awalnya tp ternyata emang bagus banget beneran. ga nyesel sama sekali
beneran deh ini apps nya super bagus banget ga nyesel sama sekali,5,0.3333333333333333,0.6666666666666666,Positive,beneran deh ini apps nya super bagus banget ga nyesel sama sekali
dokternya disini sih bagus banget loh dan terjamin banget..,5,0.0,0.0,Positive,dokternya disini sih bagus banget loh dan terjamin banget..
makasih ya yesdok untuk konsultasi nya,5,0.0,0.0,Positive,makasih ya yesdok untuk konsultasi nya
yesdok akan selalu jadi pilihan utama aku dan keluarga 👍👍,5,0.0,0.0,Positive,yesdok akan selalu jadi pilihan utama aku dan keluarga 👍👍
masalah kesehatan jadi mudah bet sama aplikasi yesdok ini,5,0.0,0.0,Positive,masalah kesehatan jadi mudah bet sama aplikasi yesdok ini
makasih yesdok yang telah bantu saya dan keluarga,5,0.0,0.0,Positive,makasih yesdok yang telah bantu saya dan keluarga
yeay mantep bisa konsultasi sama dokter terpercaya dan terjamin,5,0.0,0.0,Positive,yeay mantep bisa konsultasi sama dokter terpercaya dan terjamin
semoga sukses terus ya yesdok. mantull bgt nih apps nya,5,0.0,0.0,Positive,semoga sukses terus ya yesdok. mantull bgt nih apps nya
aplikasinya super bantu banget nihhh buat semuanya,5,0.3333333333333333,0.6666666666666666,Positive,aplikasinya super bantu banget nihhh buat semuanya
aplikasi konsultasi dokternya terbaik dan juara,5,0.0,0.0,Positive,aplikasi konsultasi dokternya terbaik dan juara
dari rumah aja bisa nih konsultasi langsung sama dokter,5,0.0,0.0,Positive,dari rumah aja bisa nih konsultasi langsung sama dokter
pilihan utamaku ya yesdok,5,0.0,0.0,Positive,pilihan utamaku ya yesdok
yesdok akan selalu jadi tujuan utama untuk konsultasi online sama dokter,5,0.0,0.0,Positive,yesdok akan selalu jadi tujuan utama untuk konsultasi online sama dokter
keren abis dah ini mantep bgt aplikasinya bantu bgt,5,0.0,0.0,Positive,keren abis dah ini mantep bgt aplikasinya bantu bgt
dokternya baik parah sih ini,5,0.0,0.0,Positive,dokternya baik parah sih ini
betapa bagusnya apps ini. mantep yesdok👍👍,5,0.0,0.0,Positive,betapa bagusnya apps ini. mantep yesdok👍👍
terima kasih banyak ya yesdok yang udah bikin aku gampang konsul online selama ini,5,0.0,0.0,Positive,terima kasih banyak ya yesdok yang udah bikin aku gampang konsul online selama ini
biarkan bintang 5 ini yang jadi bukti betapa bagusnya yesdok,5,0.0,0.0,Positive,biarkan bintang 5 ini yang jadi bukti betapa bagusnya yesdok
pilihan utamaku ya yesdok bukan yang lain,5,0.0,0.0,Positive,pilihan utamaku ya yesdok bukan yang lain
sehat itu mahal ayo pake yesdok untuk cek kesehatan kita,5,0.0,0.0,Positive,sehat itu mahal ayo pake yesdok untuk cek kesehatan kita
konsul sama dokter ya di yesdok aja jangan dimana mana,5,0.0,0.0,Positive,konsul sama dokter ya di yesdok aja jangan dimana mana
bintang 5 fix untuk apk ini mantul,5,0.0,0.0,Positive,bintang 5 fix untuk apk ini mantul
mudah bgt pake apk nya yesdok ini,5,0.0,0.0,Positive,mudah bgt pake apk nya yesdok ini
wah aplikasinya sahat membatu buat saya yang malu untuk tanya langsung ke dokter,5,0.0,0.0,Positive,wah aplikasinya sahat membatu buat saya yang malu untuk tanya langsung ke dokter
ga pernah mengecewakan apps ini. keren banget..,5,0.0,0.0,Positive,ga pernah mengecewakan apps ini. keren banget..
ga perlu ribet lagi deh kalau mau beli obat skrg dan butuh cepet,5,0.0,0.0,Positive,ga perlu ribet lagi deh kalau mau beli obat skrg dan butuh cepet
the best lah aplikasi nin,5,1.0,0.3,Positive,the best lah aplikasi nin
gaakan nyesel deh pernah coba apps yesdok ini,5,0.0,0.0,Positive,gaakan nyesel deh pernah coba apps yesdok ini
layanan kesehatan online yang keren bgt gaada duanya,5,0.0,0.0,Positive,layanan kesehatan online yang keren bgt gaada duanya
astaga ga nyangka gampang bgt pake nya aplikasi yesdok ini,5,0.0,0.0,Positive,astaga ga nyangka gampang bgt pake nya aplikasi yesdok ini
aplikasi yesdok sangat membantu dan pastinya praktis tidak susah - susah ke dokter untuk konsultasi .mantap !!!,5,0.0,0.0,Positive,aplikasi yesdok sangat membantu dan pastinya praktis tidak susah - susah ke dokter untuk konsultasi .mantap !!!
jawaban segala pertanyaan kesehatan ada disini. makasih yesdok,5,0.0,0.0,Positive,jawaban segala pertanyaan kesehatan ada disini. makasih yesdok
urusan kesehatan. serahin aja ke yesdok selalu mantep,5,0.0,0.0,Positive,urusan kesehatan. serahin aja ke yesdok selalu mantep
bintang 5 fix untuk apk ini,5,0.0,0.0,Positive,bintang 5 fix untuk apk ini
tim yesdok super mantep bgt bikin apps nya ga kaleng kaleng,5,0.3333333333333333,0.6666666666666666,Positive,tim yesdok super mantep bgt bikin apps nya ga kaleng kaleng
"aplikasi bagus dan bermanfaat bangettt, kerena dehhh👍🏻👍🏻👍🏻",5,0.0,0.0,Positive,"aplikasi bagus dan bermanfaat bangettt, kerena dehhh👍🏻👍🏻👍🏻"
konsul jadi super mudah banget loh guys pake apps ini,5,0.3333333333333333,0.6666666666666666,Positive,konsul jadi super mudah banget loh guys pake apps ini
mau ketemu dokter skrg tinggal pake yesdok aja deh ga ribet sama sekali,5,0.0,0.0,Positive,mau ketemu dokter skrg tinggal pake yesdok aja deh ga ribet sama sekali
sangat memuaskan memakai aplikasi ini dokternya stanby 24 jam,5,0.0,0.0,Positive,sangat memuaskan memakai aplikasi ini dokternya stanby 24 jam
fix bgt sih aku bakalan sering pake apps ini makasih yesdok,5,0.0,0.0,Positive,fix bgt sih aku bakalan sering pake apps ini makasih yesdok
semoga terus bisa membantu orang lebih banyak ya yesdok dan tim,5,0.0,0.0,Positive,semoga terus bisa membantu orang lebih banyak ya yesdok dan tim
apps ini keren bgt ya. keren yesdok,5,0.0,0.0,Positive,apps ini keren bgt ya. keren yesdok
apps ini bisa bantu org banyak soal masalah kesehatan,5,0.0,0.0,Positive,apps ini bisa bantu org banyak soal masalah kesehatan
apps skrg canggih canggih termasuk apps yesdok ini,5,0.0,0.0,Positive,apps skrg canggih canggih termasuk apps yesdok ini
terkesima bgt sama pelayanannya yang selalu bagus,5,0.0,0.0,Positive,terkesima bgt sama pelayanannya yang selalu bagus
cukup konsul online aja aku udah tau deh harus gimana. makasih yesdok,5,0.0,0.0,Positive,cukup konsul online aja aku udah tau deh harus gimana. makasih yesdok
dokter disini bagus semua ga kaleng kaleng mantul yesdok,5,0.0,0.0,Positive,dokter disini bagus semua ga kaleng kaleng mantul yesdok
semoga terus maju ya yesdok. terus bantu kita kita,5,0.0,0.0,Positive,semoga terus maju ya yesdok. terus bantu kita kita
semoga semua bisa download aplikasi ini amin ya makasih yesdok,5,0.0,0.0,Positive,semoga semua bisa download aplikasi ini amin ya makasih yesdok
